feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X2.1.3.2.Aspartate.carbamoyltransferase	Age	Age	-0.00662326549190467	0.00280070286085029	187	187	0.0215849466868819	0.111065577069962
X2.4.1.109.Dolichyl.phosphate.mannose..protein.mannosyltransferase	Gender	Male	1.85896990012183	0.792299995788222	187	101	0.0215529312643344	0.111065577069962
X4.6.1.12.2.C.methyl.D.erythritol.2.4.cyclodiphosphate.synthase	Age	Age	-0.00796485157737884	0.00338550406783209	187	187	0.0216748291252416	0.111413090740675
X3.1.1.61.Protein.glutamate.methylesterase	Age	Age	0.0171941071206116	0.00732910903184634	187	187	0.0217216372830732	0.111498087665578
X3.5.4.19.Phosphoribosyl.AMP.cyclohydrolase	Age	Age	-0.0090397922724235	0.00385351642145555	187	187	0.0217360892922065	0.111498087665578
X2.8.1.12.Molybdopterin.synthase	diagnosis	Ctl	-1.69053440064828	0.727171461493229	187	122	0.0218201161659209	0.11175141867093
X3.2.1.185.Non.reducing.end.beta.L.arabinofuranosidase	diagnosis	Ctl	-1.00101864968847	0.428137695064076	187	186	0.0218303012004584	0.11175141867093
X3.1.2.6.Hydroxyacylglutathione.hydrolase	diagnosis	Ctl	-1.43740448839247	0.619852980592047	187	161	0.021901732123563	0.112002088582652
X3.1.1.29.Aminoacyl.tRNA.hydrolase	Age	Age	-0.00596185062733794	0.0025381155780789	187	187	0.022134528113385	0.112960856881615
X3.4.14.5.Dipeptidyl.peptidase.IV	Age	Age	-0.04758544118504	0.0203486730313705	187	182	0.0221288477480921	0.112960856881615
X1.4.1.14.Glutamate.synthase..NADH.	diagnosis	Ctl	1.75244828559654	0.751349167658334	187	181	0.0221826182400525	0.113090526119531
X1.1.1.276.Serine.3.dehydrogenase..NADP....	Gender	Male	0.780616717059133	0.333656658785305	187	186	0.0223282815176833	0.11371686582959
X1.3.99.1.Deleted.entry	diagnosis	Ctl	0.771271768120082	0.330897365221641	187	186	0.0223589545910217	0.11375688529677
X4.2.1.42.Galactarate.dehydratase	diagnosis	Ctl	-0.39880037592644	0.172772028467123	187	187	0.0224140901772379	0.113921155579723
X5.4.99.9.UDP.galactopyranose.mutase	Age	Age	-0.0265030657351406	0.0113708630137236	187	187	0.0224432574969616	0.113953240203514
X1.4.1.11.L.erythro.3.5.diaminohexanoate.dehydrogenase	Age	Age	-0.056017678904038	0.0241212684558851	187	127	0.0226814542004039	0.114923706006663
X1.5.1.39.FMN.reductase..NAD.P.H.	Age	Age	-0.0346950994667723	0.0149131243309996	187	186	0.0227035399952995	0.114923706006663
X2.3.1.35.Glutamate.N.acetyltransferase	Age	Age	-0.0317067986620134	0.0136258464925159	187	187	0.0227014368856273	0.114923706006663
X4.99.1.1.Protoporphyrin.ferrochelatase	Age	Age	0.034570484347695	0.0149251245045896	187	181	0.0228881362109654	0.115740615768634
X1.14.13.24.3.hydroxybenzoate.6.monooxygenase	diagnosis	Ctl	-1.25520877980687	0.54559423531583	187	52	0.0229276107196466	0.115744001825939
X1.2.1.77.3.4.dehydroadipyl.CoA.semialdehyde.dehydrogenase..NADP....	diagnosis	Ctl	-1.61128569634123	0.700165092763673	187	77	0.0229352334143657	0.115744001825939
X1.3.1.43.Arogenate.dehydrogenase	diagnosis	Ctl	0.711820974521218	0.306703076011501	187	187	0.0230227488598963	0.116068175748678
X1.1.1.284.S..hydroxymethyl.glutathione.dehydrogenase	diagnosis	Ctl	-1.6113319806745	0.70189979083813	187	166	0.0232385475034134	0.1170377756081
X2.1.1.192.23S.rRNA..adenine.2503..C.2...methyltransferase	Age	Age	0.0100058413186334	0.00434333876643573	187	187	0.023498983433884	0.118230001414072
X1.1.1.122.D.threo.aldose.1.dehydrogenase	Age	Age	-0.0324889488450042	0.014058245824471	187	183	0.0235830385106134	0.118413927506464
X4.2.1.163.2.oxo.hept.4.ene.1.7.dioate.hydratase	diagnosis	Ctl	-1.52685052192332	0.666841058262697	187	56	0.0235710069042058	0.118413927506464
X2.4.2.28.S.methyl.5..thioadenosine.phosphorylase	diagnosis	Ctl	1.9399587292116	0.844893123111842	187	91	0.023638094298042	0.11857096395376
X3.2.1.41.Pullulanase	diagnosis	Ctl	0.605756330388225	0.263097555272954	187	186	0.0236832849845597	0.118678250183934
X3.2.1.151.Xyloglucan.specific.endo.beta.1.4.glucanase	diagnosis	Ctl	-1.89540710968232	0.825544631391702	187	113	0.0237861067510365	0.119073823554888
X1.3.1.14.Dihydroorotate.dehydrogenase..NAD....	diagnosis	Ctl	-0.996758997518361	0.435062549191355	187	185	0.023844205611642	0.119139238193052
X3.4.17.14.Zinc.D.Ala.D.Ala.carboxypeptidase	Age	Age	-0.0416293304585015	0.0180627133357829	187	181	0.0238469634409679	0.119139238193052
X3.6.3.40.Transferred.entry.7.5.2.4	diagnosis	Ctl	1.0980863860025	0.476941965639185	187	186	0.0240232409321606	0.119660219068684
X4.1.3.17.4.hydroxy.4.methyl.2.oxoglutarate.aldolase	diagnosis	Ctl	-1.53844210986608	0.673004116282836	187	101	0.0239957741957034	0.119660219068684
X5.1.3.3.Aldose.1.epimerase	Age	Age	-0.00616187687811763	0.00265778628267441	187	187	0.0240174464046502	0.119660219068684
X3.5.2.17.Hydroxyisourate.hydrolase	Age	Age	0.0658071340534695	0.0286762868533255	187	140	0.0240659029413611	0.119753085893839
X6.1.1.18.Glutamine..tRNA.ligase	Age	Age	-0.00747878182075079	0.00324445523786939	187	187	0.0241010726273902	0.11980852255251
X5.1.1.3.Glutamate.racemase	diagnosis	Ctl	0.185030159905304	0.0806770128639415	187	187	0.0244495615575208	0.121419834587449
X1.21.4.2.Glycine.reductase	Age	Age	-0.0503780602247135	0.0219718787110648	187	171	0.0245042778591484	0.121570477020611
X2.7.7.62.Adenosylcobinamide.phosphate.guanylyltransferase	Age	Age	-0.0191274507395905	0.00832450973315172	187	187	0.0245318488036524	0.121586280452297
X3.6.3.20.Transferred.entry.7.6.2.10	diagnosis	Ctl	0.387513263563061	0.171079888610017	187	187	0.0246982205592254	0.122289302590167
X2.5.1.47.Cysteine.synthase	Age	Age	-0.00354772162992119	0.00156675305385672	187	187	0.0247435241673052	0.122392074898992
X3.2.1.18.Exo.alpha.sialidase	diagnosis	Ctl	-0.950825776578175	0.416940196704828	187	186	0.0247946267537836	0.122401989103332
X6.3.4.18.5..carboxyamino.imidazole.ribonucleotide.synthase	diagnosis	Ctl	-0.601716611248517	0.265453645224858	187	186	0.0247793380913479	0.122401989103332
X2.8.3.6.3.oxoadipate.CoA.transferase	Age	Age	0.0415194121655834	0.0181084773079378	187	65	0.0249112606585961	0.122805950654599
X3.2.1.55.Non.reducing.end.alpha.L.arabinofuranosidase	Age	Age	-0.0231493792552547	0.00985969398416486	187	187	0.0249257164184626	0.122805950654599
X4.1.1.8.Oxalyl.CoA.decarboxylase	diagnosis	Ctl	-1.71800154579658	0.756216860228567	187	148	0.0249759981947586	0.12293220829128
X3.6.5.3.Protein.synthesizing.GTPase	diagnosis	Ctl	0.62783217612097	0.276558266281502	187	187	0.0250804277514545	0.123324470186146
X1.8.4.11.Peptide.methionine..S..S.oxide.reductase	Age	Age	-0.01173889990978	0.00514665131199428	187	187	0.0251693742293512	0.123518208570418
X3.5.1.25.N.acetylglucosamine.6.phosphate.deacetylase	diagnosis	Ctl	-0.341981525574944	0.150743433183284	187	187	0.0251579852215688	0.123518208570418
X3.5.1.52.Peptide.N.4...N.acetyl.beta.glucosaminyl.asparagine.amidase	diagnosis	Ctl	-1.39424781720233	0.614538702054496	187	53	0.0251956552568306	0.123525601878621
X4.1.1.33.Diphosphomevalonate.decarboxylase	Age	Age	0.0488727843789088	0.0213286957870987	187	60	0.0253176073192915	0.12387987251618
X5.1.3.15.Glucose.6.phosphate.1.epimerase	diagnosis	Ctl	-1.22329418996072	0.540022928506069	187	173	0.0252964935675015	0.12387987251618
X2.7.1.26.Riboflavin.kinase	Age	Age	-0.00550632516319763	0.00241052629671472	187	187	0.0255269297758215	0.124781639080633
X6.2.1.22..Citrate..pro.3S..lyase..ligase	diagnosis	Ctl	0.459216195399717	0.203986499095966	187	187	0.0255816391207316	0.124926594178225
X4.3.1.3.Histidine.ammonia.lyase	diagnosis	Ctl	-0.696220108594617	0.307322490231733	187	187	0.0256086236287187	0.124936005296273
X2.1.2.5.Glutamate.formimidoyltransferase	diagnosis	Ctl	-0.80026723440986	0.355115528980716	187	183	0.025753276817862	0.125518903434858
X2.5.1.3.Thiamine.phosphate.synthase	Age	Age	-0.0057338807480104	0.00247874566618892	187	187	0.0259505265243598	0.126275097731582
X3.1.3.15.Histidinol.phosphatase	Age	Age	-0.0118895142856838	0.00522339667080633	187	187	0.0259590804602631	0.126275097731582
X6.3.4.3.Formate..tetrahydrofolate.ligase	Age	Age	-0.0132844104919521	0.00586194762952663	187	187	0.0262918434162694	0.127769133794853
X3.4.11.1.Leucyl.aminopeptidase	diagnosis	Ctl	-0.831595342902562	0.369859535377661	187	185	0.0263373609916114	0.127865707793743
X2.1.2.9.Methionyl.tRNA.formyltransferase	diagnosis	Ctl	0.15973161731195	0.0709950320461597	187	187	0.0266473861293076	0.129230256395996
X4.2.1.19.Imidazoleglycerol.phosphate.dehydratase	diagnosis	Ctl	0.201242758143578	0.0890046164528216	187	187	0.0266702635041075	0.129230256395996
X1.1.1.60.2.hydroxy.3.oxopropionate.reductase	diagnosis	Ctl	-0.716677012637337	0.320237393243113	187	186	0.0269106416923431	0.129389064106097
X1.17.1.2.Transferred.entry.1.17.7.4	Gender	Male	1.23975678335734	0.549527760847131	187	172	0.0268551809041681	0.129389064106097
X1.3.8.1.Short.chain.acyl.CoA.dehydrogenase	Age	Age	-0.0147285769791374	0.0065257715587852	187	187	0.0268798166373719	0.129389064106097
X2.7.1.40.Pyruvate.kinase	Age	Age	-0.00399402147681888	0.00176775402950606	187	187	0.0268458005177336	0.129389064106097
X3.4.21.83.Oligopeptidase.B	diagnosis	Ctl	-1.14736594900496	0.51239941023813	187	179	0.0268192140163024	0.129389064106097
X4.2.2.9.Pectate.disaccharide.lyase	diagnosis	Ctl	1.43422708161693	0.637968690962744	187	129	0.0267842727204928	0.129389064106097
X5.1.3.2.UDP.glucose.4.epimerase	Age	Age	-0.007642245088906	0.00337770690152246	187	187	0.0268547979160867	0.129389064106097
X6.2.1.1.Acetate..CoA.ligase	Age	Age	0.0461787070015106	0.0205234201109309	187	178	0.0268954234722724	0.129389064106097
X1.1.1.292.1.5.anhydro.D.fructose.reductase..1.5.anhydro.D.mannitol.forming.	diagnosis	Ctl	0.379399007788079	0.169680889216611	187	187	0.0270789188550031	0.129970650555946
X2.3.1.12.Dihydrolipoyllysine.residue.acetyltransferase	diagnosis	Ctl	-1.2949577396769	0.579536448342702	187	174	0.0271098027633743	0.129970650555946
X2.4.2.10.Orotate.phosphoribosyltransferase	Age	Age	-0.00739806680576224	0.00327543393082906	187	187	0.0271009086956197	0.129970650555946
X3.5.2.2.Dihydropyrimidinase	Gender	Male	-0.985242623038424	0.434499511272091	187	169	0.027277743889932	0.130650173905092
X1.15.1.2.Superoxide.reductase	diagnosis	Ctl	0.911996514995569	0.405576395588356	187	186	0.0276784220949459	0.132188326212069
X4.2.99.20.2.succinyl.6.hydroxy.2.4.cyclohexadiene.1.carboxylate.synthase	Age	Age	0.0627735853465334	0.0279885355000838	187	130	0.0276414737875349	0.132188326212069
X6.3.4.6.Urea.carboxylase	diagnosis	Ctl	1.50573739340051	0.67205404599422	187	174	0.0276555896020002	0.132188326212069
X1.1.1.154.Ureidoglycolate.dehydrogenase	diagnosis	Ctl	-1.74764349135475	0.785882586449159	187	147	0.0278179513175724	0.132221454022322
X1.16.3.2.Bacterial.non.heme.ferritin	diagnosis	Ctl	-0.404818610273613	0.182109087243646	187	187	0.0277967675900666	0.132221454022322
X2.1.1.195.Cobalt.precorrin.5B..C.1...methyltransferase	Age	Age	-0.0237741139151671	0.010593828703354	187	187	0.0277473888460379	0.132221454022322
X2.7.7.85.Diadenylate.cyclase	Age	Age	-0.0186380319041459	0.00830757552845787	187	187	0.0277133962539443	0.132221454022322
X3.2.1.23.Beta.galactosidase	diagnosis	Ctl	-0.210646792352778	0.0946827929666545	187	187	0.0278006439837791	0.132221454022322
X1.1.1.47.Glucose.1.dehydrogenase..NAD.P.....	Age	Age	0.0356966349238122	0.015889554764759	187	164	0.0279818579606896	0.132805472463534
X2.5.1.19.3.phosphoshikimate.1.carboxyvinyltransferase	Age	Age	-0.00608441062618867	0.00270913248260099	187	187	0.0279940937744031	0.132805472463534
X2.8.3.9.Butyrate..acetoacetate.CoA.transferase	diagnosis	Ctl	-1.14169213618022	0.512321676218442	187	167	0.0280748932427973	0.133038525847455
X3.6.1.11.Exopolyphosphatase	Age	Age	0.0240005751951689	0.0106369148860222	187	186	0.0280965839786141	0.133038525847455
X1.1.1.405.Ribitol.5.phosphate.2.dehydrogenase..NADP....	diagnosis	Ctl	1.44150352215438	0.647597530108177	187	162	0.0281489993492483	0.133160256883636
X2.4.2.14.Amidophosphoribosyltransferase	Age	Age	-0.00593755226709808	0.00265556668815471	187	187	0.028218208521089	0.133346629120968
X3.5.4.33.tRNA.adenine.34...deaminase	diagnosis	Ctl	0.1863787868412	0.0830818614438882	187	187	0.0282418853493266	0.133346629120968
X2.7.7.87.L.threonylcarbamoyladenylate.synthase	Gender	Male	-0.189161719435911	0.0831636398514285	187	187	0.0286823135596298	0.135042507467719
X3.1.11.6.Exodeoxyribonuclease.VII	diagnosis	Ctl	0.140626482470246	0.0631546440608298	187	187	0.0286753316002702	0.135042507467719
X5.4.2.2.Phosphoglucomutase..alpha.D.glucose.1.6.bisphosphate.dependent.	diagnosis	Ctl	0.333420483616312	0.150363060843261	187	187	0.0286467691733071	0.135042507467719
X2.4.2.7.Adenine.phosphoribosyltransferase	Gender	Male	0.131737196463414	0.0584728348616159	187	187	0.028754693992181	0.135255570042466
X3.1.11.6.Exodeoxyribonuclease.VII	Age	Age	-0.00501538881144661	0.00224520025307841	187	187	0.0289210238129922	0.135909731132497
X4.1.1.23.Orotidine.5..phosphate.decarboxylase	Age	Age	-0.00690497904805265	0.00310004185881469	187	187	0.0292634938929706	0.137389623870387
X1.1.1.85.3.isopropylmalate.dehydrogenase	Age	Age	-0.00695244989078941	0.00312973300668925	187	187	0.029427954538727	0.138031779238093
X1.1.1.61.4.hydroxybutyrate.dehydrogenase	diagnosis	Ctl	-1.65533313157555	0.749405031404463	187	116	0.0294575680698801	0.138040821801149
X2.4.99.12.Lipid.IV.A..3.deoxy.D.manno.octulosonic.acid.transferase	Age	Age	-0.0302271251747138	0.0136590071995428	187	180	0.0295078709408051	0.138146708460896
X3.5.1.87.N.carbamoyl.L.amino.acid.hydrolase	Age	Age	-0.0360915358536235	0.0161243737041132	187	177	0.0295762846075449	0.138301852588055
X5.3.1.12.Glucuronate.isomerase	diagnosis	Ctl	0.175224803762001	0.0796757015641382	187	187	0.0295964855016958	0.138301852588055
X1.1.1.29.Glycerate.dehydrogenase	Gender	Male	-0.694306195240483	0.311969061080677	187	186	0.0296428395737515	0.138388762279705
X3.1.3.73.Adenosylcobalamin.alpha.ribazole.phosphatase	diagnosis	Ctl	0.411566624750453	0.186395800141387	187	187	0.0296785321314419	0.138425782233273
X3.1.1.83.Monoterpene.epsilon.lactone.hydrolase	Age	Age	-0.0273742369324503	0.0122965291514731	187	182	0.0298024401558596	0.138873800576744
X2.8.3.1.Propionate.CoA.transferase	diagnosis	Ctl	1.54050256599866	0.699010385197006	187	127	0.0298445346780459	0.138940102618802
X1.1.1.304.Diacetyl.reductase...S..acetoin.forming.	Age	Age	0.0466378219859934	0.0211125950012201	187	117	0.0300004453939341	0.139535653669921
X3.1.1.83.Monoterpene.epsilon.lactone.hydrolase	diagnosis	Ctl	0.813454430494598	0.370834870766453	187	182	0.0301093728908343	0.139911773749953
X1.4.1.11.L.erythro.3.5.diaminohexanoate.dehydrogenase	diagnosis	Ctl	-1.49190930135261	0.679137888599759	187	127	0.0303165893334708	0.140743495732482
X6.3.2.5.Phosphopantothenate..cysteine.ligase..CTP.	Age	Age	-0.00791814817486262	0.00354919361351195	187	187	0.0303765811264516	0.140890821857198
X1.1.1.193.5.amino.6..5.phosphoribosylamino.uracil.reductase	diagnosis	Ctl	0.266106015201319	0.120621152774034	187	187	0.0304583343729912	0.141138712996035
X2.3.1.50.Serine.C.palmitoyltransferase	diagnosis	Ctl	-1.04105163437545	0.475038386775872	187	182	0.0304931102153923	0.141168660662903
X2.1.1.74..NAD.P.H.oxidizing.	diagnosis	Ctl	0.618836075257121	0.281004733368427	187	187	0.0305881439322282	0.141477259411957
X1.8.4.11.Peptide.methionine..S..S.oxide.reductase	diagnosis	Ctl	-0.357313752944714	0.163915960510866	187	187	0.0307154544691273	0.141803014799138
X3.5.4.26.Diaminohydroxyphosphoribosylaminopyrimidine.deaminase	diagnosis	Ctl	0.266913695076712	0.121219720073119	187	187	0.0307096495203616	0.141803014799138
X2.7.1.156.Adenosylcobinamide.kinase	Age	Age	-0.0130137728511485	0.00589516628258878	187	187	0.0310495904871046	0.143213004781409
X4.1.1.65.Phosphatidylserine.decarboxylase	Gender	Male	0.243755554801983	0.112223825634133	187	187	0.0311598209977909	0.14345601800091
X6.3.5.9.Hydrogenobyrinic.acid.a.c.diamide.synthase..glutamine.hydrolyzing.	Age	Age	-0.0401560729298581	0.0183170048545984	187	164	0.0311478288599	0.14345601800091
X4.6.1.13.Phosphatidylinositol.diacylglycerol.lyase	Age	Age	-0.0318915816592289	0.0145606128197283	187	177	0.0313136684459593	0.144031319992207
X1.8.1.14.CoA.disulfide.reductase	Age	Age	-0.020721926006892	0.00943475573617988	187	187	0.0314594051526235	0.144568289484775
X6.3.5.9.Hydrogenobyrinic.acid.a.c.diamide.synthase..glutamine.hydrolyzing.	diagnosis	Ctl	-1.13191695909765	0.519411853067189	187	164	0.0315036923179877	0.144638498984795
X3.1.4.37.2..3..cyclic.nucleotide.3..phosphodiesterase	diagnosis	Ctl	1.89620996779178	0.869858028870575	187	62	0.0315825547939539	0.144801876700881
X4.1.2.42.D.threonine.aldolase	diagnosis	Ctl	-1.13855582802904	0.523105500276373	187	153	0.0315973609808582	0.144801876700881
X4.2.1.2.Fumarate.hydratase	diagnosis	Ctl	-0.196323104616387	0.0904068786810161	187	187	0.0316577886142202	0.144945577622132
X4.2.1.96.4a.hydroxytetrahydrobiopterin.dehydratase	Age	Age	0.0360002189028419	0.0164644710269883	187	30	0.0317458539490948	0.145215438339621
X2.4.1.227.acetylglucosaminyltransferase	diagnosis	Ctl	0.159974658691028	0.0733308461100545	187	187	0.0318056149420216	0.145355450138331
X1.3.1.20.Trans.1.2.dihydrobenzene.1.2.diol.dehydrogenase	Age	Age	-0.0510018489215422	0.0233563911664377	187	138	0.0318988367724923	0.145468261664798
X1.8.2.3.Sulfide.cytochrome.c.reductase..flavocytochrome.c.	Age	Age	-0.0417764399480433	0.0191244422622293	187	145	0.0319163512982712	0.145468261664798
X2.3.1.12.Dihydrolipoyllysine.residue.acetyltransferase	Age	Age	0.0423300909460784	0.0193619239066237	187	174	0.0319470009071307	0.145468261664798
X2.7.7.85.Diadenylate.cyclase	diagnosis	Ctl	0.496819292869915	0.227450087733624	187	187	0.0319265788340125	0.145468261664798
X2.7.8.12.Teichoic.acid.poly.glycerol.phosphate..polymerase	Gender	Male	-1.0257811128261	0.468580359923498	187	177	0.0319904541110043	0.145533215508638
X3.2.1.131.Xylan.alpha.1.2.glucuronosidase	Age	Age	-0.0365956043422749	0.0167326264038581	187	178	0.0320438433000417	0.145620187225728
X3.5.1.42.Nicotinamide.nucleotide.amidase	diagnosis	Ctl	-1.4284495453151	0.659155748957685	187	139	0.0320679834684817	0.145620187225728
X2.4.1.52.Poly.glycerol.phosphate..alpha.glucosyltransferase	diagnosis	Ctl	-0.953752476458775	0.438551361270369	187	185	0.0323427248559384	0.146734145706742
X6.3.4.13.Phosphoribosylamine..glycine.ligase	Age	Age	-0.00409639859096174	0.0018801769323926	187	187	0.0324433860708738	0.14705702086307
X4.2.1.9.Dihydroxy.acid.dehydratase	diagnosis	Ctl	0.148740981521688	0.0688688039152025	187	187	0.0327200756734138	0.148176473485596
X4.2.2.n1.Peptidoglycan.lytic.exotransglycosylase	Age	Age	0.069589552004773	0.0320881740977663	187	143	0.0327781450753964	0.148304747137864
X4.2.2.12.Xanthan.lyase	diagnosis	Ctl	-1.16556423449455	0.538705672838233	187	155	0.0328093063533546	0.148311152745083
X6.3.2.7.UDP.N.acetylmuramoyl.L.alanyl.D.glutamate..L.lysine.ligase	Age	Age	-0.0333947109301647	0.0153286709508164	187	180	0.0328913004981588	0.148547123445489
X1.14.14.51..S..limonene.6.monooxygenase	diagnosis	Ctl	-1.75535109599406	0.814585775129924	187	102	0.033243047183769	0.149864225369143
X3.6.1.17.Bis.5..nucleosyl..tetraphosphatase..asymmetrical.	Age	Age	0.0446593439933148	0.0205981345991949	187	33	0.0332332683710617	0.149864225369143
X3.6.3.16.Transferred.entry.7.3.2.7	diagnosis	Ctl	-2.03742905813897	0.945449544809157	187	140	0.0332954726491526	0.14996497437098
X1.2.99.2.Transferred.entry.1.2.7.4	diagnosis	Ctl	0.843171113815209	0.390587727407094	187	185	0.0333693109216788	0.150161899147555
X1.2.1.76.Succinate.semialdehyde.dehydrogenase..acetylating.	diagnosis	Ctl	-1.3616414324716	0.63329555879794	187	156	0.0334646926471503	0.150323046595704
X3.5.1.77.N.carbamoyl.D.amino.acid.hydrolase	diagnosis	Ctl	-0.573419976146925	0.266266914347637	187	185	0.0334654195188993	0.150323046595704
