# features	HSM67VEO	CSM5MCUQ_P	CSM67UAU	CSM79HJM	CSM5FZ3T_P	CSM79HNO	HSM5MD4U_P	MSM5LLFG_P	HSM5MD87_P	HSM7J4HM	MSM5LLFK_P	MSM6J2K2	MSM9VZL5	MSM9VZMO	MSMA267V	PSM6XBVI	PSM7J4EF	MSM5LLHV_P	MSM79H5E	MSM5LLIS_P	MSM6J2JN	MSM6J2Q1	ESM5MEB7	HSM5MD57_P	MSM5LLIQ_P	MSM79H7C	HSM7J4LP	HSM5MD8P_P	CSM5MCV1_P	MSM79H8D	PSM6XBRK_TR	PSM6XBSE	HSM5MD8A_P	CSM5MCU4_P	HSM7J4JH	HSMA33IE	PSM7J199	CSM67U9H	ESM5MEEJ_P	PSM6XBSI	CSM6J2H9_P	HSM6XRQB	PSM6XBT3	PSM7J177	CSM7KORO	CSM5MCUG_P	ESM5GEYU_P	MSM5LLHR_P	ESM5GEYY_P	ESM5MEE2_P	ESM5MEA7_P	MSM6J2JZ	HSM6XRR5	CSM79HHO	HSM67VI3	HSM7CZ3A	ESM5MEDZ_P	HSM7J4J7	MSM5LLIC_P	HSM5MD62	HSM6XRUL	MSM9VZFL	HSM7J4NO	PSMA265X	CSM5MCXT	ESM5MEDN	MSM5LLDI	PSMA266U	HSM5MD82_P	MSM5LLH2_P	MSM9VZMM	MSM5LLDK	CSM5MCTZ_P	HSM7CZ2Z
PWY-6313: serotonin degradation	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
PWY-6317: D-galactose degradation I (Leloir pathway)	0.4321313244889816	0.0	0.0	0.0	0.0	1.7117467789731642	0.32236633061969655	0.0	0.874511137895918	1.3831303056149034	Inf	0.0	0.3989282626971422	0.5401721820914807	0.36564521311636183	1.167058390640255	0.0	0.0	0.0	4.582162644266996	1.0249796126763868	0.139076833490221	0.0	0.0	NaN	0.3025399913313974	0.0	4.10479702516674	1.928170639086965	0.7667719639039818	0.0	1.7680087960964528	0.6640569314034949	1.7521184098042073	0.4464055815765959	0.0	0.4018606126779187	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.5845679458265891	0.3261297104840546	0.0	0.0	0.0	0.795970539973665	0.0	0.0	0.2678754477966219	0.3440254501055818	0.0	0.0	1.3064937212974732	0.3796422533075812	0.3343361761013591	0.0	0.7294459245124829	0.0	0.0	0.6235828889399307	0.31794695619016083	0.0	0.0	1.3533293379361164	0.0	2.7894923933438145	0.0	0.0	0.27853275252569537	0.0
PWY-6318: L-phenylalanine degradation IV (mammalian, via side chain)	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
PWY-6349: CDP-archaeol biosynthesis	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
PWY-6353: purine nucleotides degradation II (aerobic)	1.1659780679960141	0.0	0.0	8.833839547038204	0.0	0.3342035212725288	0.0	0.0	0.0	1.0698077957120493	NaN	0.0	0.9524938040373115	0.9565619785274796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	1.4435397764677902	NaN	0.0	0.22968092822326316	1.9168437100540083	0.0	0.47465915621621396	0.0	1.3104189774889652	0.0	6.754805675995471	0.0	0.0	0.0	0.0	2.565834264587494	0.0	0.0	NaN	1.5485649800331454	0.48283989253872966	0.0	0.0	0.0	1.3401971583159171	0.0	0.0	0.0	0.0	0.0	0.0	0.28779747099914527	1.032154653437686	2.325888444373603	0.0	0.0	0.0	0.0	2.520229650928808	Inf	0.0	NaN	0.32179996222394247	0.0	0.6312719719320539	0.0	0.0	0.0	0.0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)	0.6252540546618715	0.7619508815422535	0.7072313110536239	0.7691175555787048	0.4370844097340971	0.7841665050887915	0.5188372878829577	0.9202258800945616	0.5116202123511863	0.7720111928781633	0.37759000932177944	0.5279637432245409	0.6372460305193535	0.7209525364633883	0.292356876079382	0.6167767409240927	0.0	0.0	0.0	0.3646153416715352	0.5210773082470894	0.6758204624899506	0.6964322865729794	0.8741255239716763	0.0	0.6373698104821426	0.0	0.5389340619581756	0.9322068882226151	0.6487802253609604	0.0	0.5858136952133465	0.0	0.37321910434728844	1.44858603853274	0.7152624150841593	0.6956872034675009	0.758102593672686	0.5033576501563579	0.0	1.151420188665574	0.0	0.0	NaN	0.4182601069951505	0.4143563691292059	0.0	0.0	0.0	0.5300063693551955	0.6599125239501293	0.3755042789854513	0.37706324674316716	0.5569590327166215	0.32589572779473275	0.7040728063513384	0.5667312408156914	0.41262714125229216	0.5014866643589264	0.29184969147279033	0.5946119039232031	1.18192711393366	0.5056586501144494	0.7161033764627144	0.49069878788919036	0.0	0.0	0.5973785492747139	0.0	0.6304929529395447	0.4915115449579331	0.0	0.5215270576615412	0.0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	0.5977583106398826	0.0	0.856830775057409	0.6961992542710487	0.18073059175691752	0.6427690069045013	0.49397342204963673	0.5059754598406024	0.4679570970649463	0.7978920321383868	0.28377490607790845	0.5336401680090418	0.6179772676195717	0.7676166567040241	0.0	0.44538550339229005	0.0	0.0	0.0	0.33194962195688066	0.4472433132512153	0.7223665781960067	0.45312112317016834	0.9179491930957233	0.0	0.6129415632822379	0.0	0.4786356755162745	0.95490520376489	0.6288531376883233	0.0	0.5845033252028842	0.0	0.3690084125265452	1.1878784850862179	0.7802930669207142	0.6867726171353821	0.683780161154638	0.46243346217501713	0.0	1.2227797745249684	0.0	0.0	NaN	0.3210943674570123	0.3587492060455259	0.0	0.313165547665899	0.0	0.4301265682427201	0.0	0.3671223832195984	0.0	0.5917208514613242	0.5671403013241504	0.6110190498684784	0.5768912106953643	0.3131528964239847	0.5131352727464521	0.18791072870561412	0.5185664038562738	1.1789774240422137	0.42338996073546553	0.6918788489838409	0.5174484578204216	0.0	0.0	0.6302128818349252	0.0	0.5846759647979846	0.42631299213402085	0.0	0.42583592907616524	0.0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	0.6120720579247227	1.0314892014679782	0.8095118264672692	0.6581605308449088	0.4298227066683413	0.7169031998367843	0.4575643422531145	0.7744943551934707	0.5130385522475921	0.7783323994679266	0.3733110315789994	0.5774370891206801	0.5869664939474017	0.7037658840622852	0.46537556208063013	0.581257978065972	0.0	0.0	0.0	0.3414091940242648	0.49720620592756076	0.6098442067962079	0.6254397877152993	1.0137972969721445	0.0	0.5991350041256494	0.0	0.5505014739443839	0.9449543867030039	0.6378978738620104	0.0	0.721746155358402	0.45451444386256346	0.41430425259898956	1.3535041192387873	0.7782842406439275	0.6677757760551184	0.9611264236104956	0.5155439255646073	0.0	0.9966031734021964	0.5103585634019409	0.0	NaN	0.36896569301183924	0.41540773969305556	0.0	0.2853883546919533	0.0	0.5044675003611302	0.753212793919337	0.3784528698032712	0.31150853890872277	0.5939731469324294	0.299012715002783	0.6317097073659746	0.6156146528749178	0.3740844085378668	0.5533372193918326	0.2506194331524863	0.560014040747811	1.1498297308808407	0.4610961939821449	0.7240845715576708	0.5059380163366048	0.0	0.0	0.650279216367027	0.0	0.578421184611606	0.4376587942659461	0.0	0.5076451205542989	0.0
PWY-6467: Kdo transfer to lipid IVA III (Chlamydia)	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
PWY-6470: peptidoglycan biosynthesis V (&beta;-lactam resistance)	0.0	0.0	NaN	0.0	0.0	NaN	0.0	0.0	0.0	0.0	NaN	0.0	NaN	0.0	0.0	0.0	NaN	0.0	NaN	NaN	0.0	0.0	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	0.0	0.0	NaN	NaN	NaN	NaN	0.0	NaN	0.0	0.0	0.0	NaN	0.0	NaN	NaN	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5426623810645901	0.0	0.0	0.0	NaN	NaN	0.0
PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium)	0.0	0.0	0.0	0.0	0.0	NaN	0.0	0.0	0.0	2.5143564327621446	NaN	0.0	NaN	0.0	0.0	0.0	NaN	0.0	NaN	NaN	0.0	0.0	NaN	0.0	NaN	Inf	NaN	NaN	NaN	3.4101820103488163	0.0	NaN	0.0	0.0	2.1102528572577004	NaN	NaN	NaN	0.0	NaN	20.211641288089382	0.0	0.0	NaN	0.0	NaN	0.0	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	0.0	3.6629945884993	NaN	1.6503942733810872	0.0	0.0	0.0	0.0	2.5269089021541395	0.14017012145826296	0.0	0.0	0.5968555731137491	0.0	0.0	0.0	0.0	NaN	0.0
PWY-6478: GDP-D-glycero-&alpha;-D-manno-heptose biosynthesis	0.0	NaN	0.0	NaN	0.0	NaN	NaN	0.0	0.0	NaN	NaN	NaN	0.0	0.0	NaN	0.0	NaN	0.0	NaN	NaN	0.0	0.0	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	0.0	NaN	0.0	NaN	0.0	NaN	0.0	NaN	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	0.0	NaN	2.3798147800402827	0.0	NaN	NaN	NaN	0.0	NaN	1.0042686195772266	NaN	0.0	0.0
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation	0.8592327050791395	0.0	0.0	1.6149930232530803	0.0	0.4759344882880579	0.0	0.0	0.7378538850393794	4.579824215431987	Inf	0.0	1.434702302608153	1.8916612228334386	6.7085700843823854	0.0	61.64476428502042	0.0	0.0	2.898292667499976	0.0	1.176161837198855	0.0	3.7764347613799787	NaN	4.535985913603953	NaN	2.9650591851801775	0.4367968231138079	2.3582501817959347	0.0	2.45786587300908	64.86166456874237	7.281674313050116	0.0	0.0	1.1042077117324902	0.0	6.507964688381037	0.0	0.0	0.0	0.0	NaN	1.2551637818805792	1.5882140271991019	0.0	12.616144140543579	1.9984785987204208	4.7337614590137305	0.0	2.6269428512593556	0.0	0.7924473600286097	0.0	1.7246810263061616	0.4688997195385408	0.6082187944674329	3.623112317697832	0.0	2.097205579406948	0.0	2.2023027907357364	2.755921766397247	0.5017913628780493	0.0	0.0	1.6800192397293512	0.0	1.864586235011225	0.7269196746440348	0.0	1.2902839184284063	0.0
PWY-6519: 8-amino-7-oxononanoate biosynthesis I	1.4979466208196943	0.0	0.0	0.0	0.0	1.2375140084922431	0.0	0.0	0.0	0.0	0.5359178371229629	0.0	0.0	0.7002043951530766	0.0	0.37238180488445854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.5144242478506204	NaN	0.0	0.537891953281983	0.0	0.0	0.36308971411976426	0.0	NaN	0.0	0.5764088974010688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.0	0.38716656765689406	0.0	0.0	0.0	0.0	0.0	0.0	5.247946589169846	1.137518224905544	0.0	0.0	0.20113961570194283	1.212609958079789	0.40047352490840116	0.0	0.45871730663486915	0.0	0.0	1.062812696425046	0.2721808218199881	0.0	0.0	0.4137922318468704	0.0	0.0	0.3272845106302985	0.4189140977047354	0.0	0.0
PWY-6527: stachyose degradation	0.4162725100534427	0.0	0.0	0.0	0.0	0.9251102211135874	0.15325109453827146	0.0	0.9076999754637796	0.9531286955910456	Inf	0.0	0.43754365349385127	0.4784624441161408	0.0	1.107175556539402	0.0	0.0	0.0	4.9552141339424765	0.9753392648825634	0.0	0.0	0.0	NaN	0.20179616432431782	NaN	4.171638482234141	1.725798369792906	0.8199164497913591	0.0	1.5341356326390783	0.0	1.2450925761698166	0.6385114850167986	0.0	0.0	0.22472864712725094	0.0	0.0	0.0	0.0	0.0	NaN	0.624757395348599	0.26072189924047384	0.0	0.3328857050903778	0.0	0.8916511674388297	0.0	0.0	0.363224426677105	0.0	0.0	0.0	1.6107375557333117	0.0	0.20002601268402548	0.0	0.986452782600202	0.0	0.8653386639721483	0.46745490849287297	0.34888124138552273	0.0	0.0	0.6433151871401134	0.0	1.0512448365804596	0.0	0.0	0.0	0.0
PWY-6531: mannitol cycle	0.0	0.0	0.0	0.0	NaN	0.35635972046404374	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	0.0	0.0	NaN	0.0	0.0	NaN	0.0	NaN	0.0	NaN	0.0	0.36764250459758957	0.0	0.0	NaN	0.0	NaN	0.0	0.0	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.0	0.0	0.0	NaN	0.0	NaN	0.0	NaN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III	0.11236185367902507	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	NaN	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	NaN	NaN	0.0	0.0	NaN	0.0	NaN	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	NaN	0.0	NaN	0.0	NaN	0.0	0.0	0.0	NaN	0.0	NaN	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.0	NaN	0.0	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0
PWY-6549: L-glutamine biosynthesis III	NaN	0.0	0.0	0.0	NaN	0.6502310675639106	0.0	0.0	0.0	0.0	NaN	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	NaN	0.0	0.0	0.0	0.0	NaN	NaN	NaN	NaN	0.0	0.0	0.0	0.37667836292674634	0.0	NaN	0.0	NaN	NaN	NaN	0.0	0.0	0.0	NaN	0.0	NaN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.0	NaN	0.0	NaN	0.0	0.0	0.0	NaN	0.0	0.0	NaN	0.0	NaN	NaN	NaN	2.7695410043548794	0.0	0.0	NaN	0.0	0.0	0.0
PWY-6562: norspermidine biosynthesis	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN
PWY-6572: chondroitin sulfate degradation I (bacterial)	0.0	0.0	0.0	NaN	0.0	NaN	NaN	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	0.0	NaN	0.0	0.0	NaN	0.0	0.0	NaN	NaN	NaN	NaN	NaN	0.0	NaN	0.0	0.0	NaN	0.0	NaN	NaN	NaN	0.0	NaN	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	0.0	NaN	NaN	0.0	NaN	NaN	NaN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.0	NaN	0.0	0.0	0.0	0.0
PWY-6588: pyruvate fermentation to acetone	NaN	0.0	0.0	0.0	0.0	0.0	0.0	14.39609713533427	0.0	8.652037870158253	NaN	NaN	NaN	0.0	NaN	21.072569799644462	NaN	0.0	NaN	NaN	0.0	NaN	NaN	0.0	NaN	Inf	NaN	NaN	0.09858743651505644	3.3232691521230584	0.0	NaN	0.0	0.0	0.0	NaN	NaN	NaN	3.827968355067998	NaN	0.0	0.0	0.0	NaN	NaN	Inf	3.0637643594326875	0.0	0.0	NaN	0.0	NaN	10.675924587528375	0.0	0.0	NaN	NaN	0.0	Inf	0.0	NaN	NaN	NaN	13.673389836840165	Inf	NaN	0.0	Inf	0.0	0.0	0.0	0.0	NaN	0.0
PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation	Inf	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	1.0208895899414765	NaN	0.0	0.0	0.0	0.0	6.839323028613812	NaN	0.0	0.0	NaN	0.0	0.0	0.0	0.0	NaN	NaN	NaN	NaN	NaN	1.8120308956314335	0.0	Inf	0.0	NaN	0.0	NaN	0.0	NaN	0.0	0.0	0.0	0.0	NaN	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	NaN	3.2052157509921986	0.0	0.0	Inf	0.0	0.5233285209118549	0.0	0.0	0.0	NaN	0.0	Inf	NaN	NaN	1.7937702107571365	0.0	NaN	0.0	0.0	0.0	NaN
PWY-6595: superpathway of guanosine nucleotides degradation (plants)	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	0.0	0.0	Inf	0.0	NaN	1.8117241204984706	6.637109167657626	0.0	NaN	NaN	0.0	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	NaN	0.0	0.0	NaN	NaN	NaN	2.65551834699133	0.0	0.0	0.0	NaN	NaN	NaN	0.0	NaN	NaN	0.0	NaN	0.0	NaN	0.0	0.0
PWY-6606: guanosine nucleotides degradation II	1.1331377528973041	0.0	0.0	12.884218793626145	0.0	0.34713769193641886	0.0	0.0	0.0	0.9547578304147828	Inf	0.0	0.8970525511889446	1.186885261101316	2.322854331778716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	1.4779222177324722	NaN	0.0	0.1629472763358818	1.9615361492555585	0.0	0.4047012036290359	0.0	1.612539239703301	0.0	7.098113660388852	0.0	0.0	0.0	0.0	2.8984403847702813	0.0	0.0	NaN	1.6445552935533223	0.48015385485345197	0.0	0.0	0.0	1.4157578896071932	0.0	0.0	0.0	0.0	0.0	0.0	0.291061998810512	1.0820047593729618	2.4776082062009768	0.0	0.0	0.0	0.0	2.81592216413366	Inf	0.0	NaN	0.31759348432854456	0.0	0.7999837935648384	0.0	0.0	0.0	0.0
PWY-6608: guanosine nucleotides degradation III	0.5582640099991382	0.0	9.871306226181744	3.904293464696012	0.42297517906636395	0.3223765838771771	0.753465799685965	10.515692078068412	0.0	2.025305590318686	0.2664213547550252	0.0	0.6391526448540955	1.2433512452417135	1.6270994797496534	1.0906687121575727	0.0	0.0	0.0	4.511299081357368	1.1494914701351024	0.9021127278040065	6.281073510022013	0.0	NaN	2.118595283536771	NaN	0.0	0.5158299287002545	2.115126125247533	0.0	0.7282637522064929	1.3842443246542522	2.6931060045611037	0.2039644966846624	1.9327513047648985	7.783179541251868	0.0	0.972743747700987	0.0	2.3346763356499265	3.242579470673993	1.9578069218603333	NaN	1.4405821861424348	0.4736195343890845	1.6183311389034494	2.0846154020866643	0.0	2.2132223511347573	0.32346356262879955	0.0	0.0	1.2371026628056476	4.148146335178474	3.4546478384762365	0.3761803362900281	1.1307957245000004	4.241441896549188	4.560961833459616	1.655129555920166	4.137865270992893	2.008626635515183	4.228212523884969	0.8428946473775927	17.800752985542182	0.0	0.31263463490288323	0.0	0.3971057206450325	2.9660604995121265	0.0	0.0	0.0
PWY-6609: adenine and adenosine salvage III	0.7567459253384979	1.8380671794443977	1.3326207111976458	0.964457377434657	0.5151452569177699	1.4169083454030225	1.075601028038552	1.4378056710188247	0.9617593322043119	1.1684886826140592	0.8002032773405403	1.1450171546950427	0.9126186061745603	0.8729015656562821	1.7434646287180031	0.7862078081719358	0.0	0.9499383953234506	0.0	0.667660992040831	1.0212302946407614	0.9933558787313493	3.2936247732791166	2.225111685868119	0.0	1.2670321817190981	0.0	1.0713612638834902	0.6825634895354699	0.9142223775728765	0.0	0.6938094303952994	1.0783673704118026	1.1798278501117971	1.0716326316217053	0.7017655176991703	1.2882963649638453	1.4096393143906447	1.8182885975071859	0.35914800578898326	1.7433824932055053	0.708925525171545	1.9708303871925839	NaN	0.7568354392177489	0.694995194894308	0.8946800981373801	1.3693933552111213	1.613850665682928	1.5242655144869715	1.1256691726549495	0.8982019282652907	0.832102562814946	1.0467183172869168	0.6608767911810001	0.8875429803834073	0.3507844179353854	0.7806024344928577	0.9891240732360836	1.1923807720908692	0.9406105465576567	2.505477932333081	0.918046204586262	0.9521739838781337	0.8461028286121474	1.7892055784094454	0.0	0.511411713796381	0.0	1.1354077847628194	0.735356675645515	1.0924849301990127	1.0833403094046772	0.0
PWY-6612: superpathway of tetrahydrofolate biosynthesis	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	0.0	NaN	NaN	NaN	NaN	NaN	0.0	NaN	0.0	NaN	NaN	NaN	NaN	0.4125499189162459	NaN	NaN	0.0	0.0	NaN	0.0	NaN	0.0	NaN	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	NaN	0.0	0.0	0.0	NaN	NaN	NaN	NaN	0.0	0.0	NaN	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	0.0	0.0	0.0	0.0	0.0
PWY-6630: superpathway of L-tyrosine biosynthesis	NaN	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
PWY-6660: 2-heptyl-3-hydroxy-4(1H)-quinolone biosynthesis	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
PWY-6690: cinnamate and 3-hydroxycinnamate degradation to 2-hydroxypentadienoate	NaN	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.437590334953333	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN
PWY-6700: queuosine biosynthesis I (de novo)	0.443013131421074	0.0	0.5185892405902488	0.4091753766418714	0.5343374947651965	1.0854006406932872	0.4917490020843516	0.25029648613019356	0.40892766568376354	0.6720561769805101	0.4200146054302688	0.5901969426642509	1.012454507803542	0.2758520857758955	1.2493570693395368	0.5051486628643677	0.0	0.5407530778367733	0.0	0.47337218741850673	0.6566749341832377	1.026573608184632	0.7415263896431467	0.4070397614005238	0.0	0.6362776655704196	0.0	0.4990105473843605	0.6208153926454668	0.47913828156087723	1.044196310251466	0.45107009079881477	0.40680657065678427	0.43182320626906917	0.3905395008531778	1.6062205027315417	0.6719486842875227	0.6614135923217814	0.2572426459453526	0.9728772358726674	0.13275797856976543	0.7452155246385705	0.3235457421567833	NaN	0.9115235707165968	0.5213772221331285	0.9705454517032837	0.41172849447823323	1.0586580565743349	0.3931837815989932	1.3786817295659513	0.2749703739300193	0.464398790025657	0.47136001451106124	0.0	0.7661439602306841	0.47301820512068976	0.4458272028132649	0.29009308574195575	1.0937017870820283	0.6723734778795737	1.3988609063151232	0.9427416637314043	0.6504544734921734	0.555159608577395	1.0936634099212477	0.0	0.36805390800389015	0.0	0.7516852218131872	0.5688041587389623	1.2030597110336834	0.7940119747808504	0.0
